ID,Age,Education,Neuroticism,Extraversion,Openness to experience,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamine,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Meth,Mushrooms,Nicotine,Semeron,Volatile substance abuse,Gender_Female,Gender_Male,Country_Australia,Country_Canada,Country_New Zealand,Country_Other,Country_Republic of Ireland,Country_UK,Country_USA,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Mixed-Black/Asian,Ethnicity_Mixed-White/Asian,Ethnicity_Mixed-White/Black,Ethnicity_Other,Ethnicity_White
150,3,8,28,52,41,55,52,3,2,4,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
151,2,7,33,48,47,47,49,4,6,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
152,2,8,41,28,33,46,35,2,3,5,0,0,0,6,2,6,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
153,1,8,31,29,41,39,37,0,1,5,0,1,2,6,2,4,1,0,1,0,0,2,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
154,1,8,29,46,34,48,47,3,4,6,0,1,0,4,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
155,0,7,59,30,51,40,46,3,8,5,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
156,2,8,42,30,37,45,40,2,3,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
157,2,7,48,40,44,50,43,4,4,5,2,1,1,6,2,6,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
158,1,1,26,47,33,40,47,3,8,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
159,2,8,33,41,44,41,45,6,9,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
160,3,7,31,36,42,44,44,3,2,4,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
161,3,5,46,45,49,42,44,3,7,5,1,1,1,6,6,6,1,0,2,0,0,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
162,2,8,29,42,40,54,39,2,2,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
163,1,8,38,40,45,53,48,1,5,3,0,0,0,5,2,6,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
164,1,7,53,40,44,49,43,3,3,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165,1,0,37,42,35,52,49,1,4,3,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
166,3,5,33,38,44,40,52,1,3,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
167,0,7,50,31,51,27,27,6,6,5,0,0,0,5,4,5,3,3,0,0,0,2,0,0,3,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
168,1,6,36,40,39,40,48,5,4,2,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
169,1,8,38,48,37,41,33,5,7,5,0,0,0,6,0,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
170,0,3,32,40,36,47,41,2,7,5,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
171,3,1,49,38,44,44,41,6,7,2,1,1,3,6,2,5,2,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
172,2,5,32,46,58,48,36,7,10,6,0,1,0,6,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
173,3,6,41,36,43,40,47,4,2,5,0,0,0,6,2,6,0,0,0,0,0,0,1,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
174,2,8,46,44,54,44,44,5,7,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
175,2,6,46,36,30,48,30,6,6,6,0,0,2,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
176,4,8,42,40,49,51,43,4,6,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
177,2,8,34,36,40,35,38,1,2,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
178,2,8,50,40,37,37,49,2,4,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
179,3,8,44,33,43,48,41,4,5,5,1,0,0,6,1,6,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
180,2,6,40,39,39,50,37,1,2,5,1,0,0,6,2,4,1,0,1,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
181,3,6,39,44,35,45,48,4,6,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
182,1,0,24,37,44,47,48,2,2,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
183,2,7,39,45,44,51,47,1,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
184,0,8,54,37,48,38,48,2,7,6,3,0,0,6,0,5,6,0,3,0,3,3,0,0,0,6,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
185,4,3,36,34,39,47,44,1,2,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
186,2,8,39,44,46,48,41,3,4,5,0,0,0,6,3,5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
187,2,5,29,49,47,45,53,1,1,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
188,4,1,28,34,32,50,46,1,1,4,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
189,3,1,40,30,31,47,40,1,0,4,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
190,0,5,32,40,43,44,47,2,3,5,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
191,4,6,23,40,40,47,40,2,1,5,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
192,0,8,32,48,38,47,38,5,6,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
193,1,6,28,38,45,45,38,6,6,5,1,0,1,6,5,4,1,1,1,0,0,0,1,0,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
194,3,8,39,32,43,44,43,1,6,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
195,1,8,27,48,46,43,45,2,2,3,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
196,4,8,42,42,51,41,48,5,6,5,1,0,1,6,2,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
197,0,8,30,42,42,51,35,4,2,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
198,4,8,32,43,41,37,38,2,3,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
199,1,6,35,43,50,48,42,8,9,6,5,5,2,5,6,6,5,0,3,2,3,3,3,0,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200,3,6,31,54,51,54,50,5,6,4,4,1,1,6,4,5,3,0,6,0,2,2,4,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
201,0,8,30,41,40,50,51,5,9,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
202,2,5,34,33,42,34,50,2,3,5,3,3,2,6,2,6,4,2,4,0,2,2,2,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
203,2,8,29,48,43,49,49,4,3,6,0,0,3,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
204,5,4,22,32,29,37,37,1,0,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
205,1,8,34,46,54,43,44,3,7,5,2,2,2,6,2,5,2,0,2,0,2,0,2,0,2,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
206,2,1,34,47,48,37,34,8,7,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
207,0,8,35,48,50,44,45,6,6,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
208,2,6,29,43,42,47,41,3,7,5,1,4,1,6,6,3,2,0,1,0,1,3,1,0,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
209,2,8,37,40,45,41,42,5,9,4,1,1,0,6,6,5,4,0,3,0,3,3,2,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
210,1,5,23,43,53,40,49,1,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
211,1,7,43,41,36,43,32,8,8,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
212,3,1,29,36,38,50,48,1,0,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
213,1,6,37,44,40,54,46,3,2,6,1,1,0,6,1,5,0,0,1,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
214,3,6,41,39,37,49,43,1,1,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
215,1,6,34,47,49,51,50,4,9,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
216,1,8,51,38,41,50,39,4,6,5,2,0,0,6,4,4,3,0,3,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
217,1,6,38,47,48,52,42,6,8,5,1,1,0,6,1,5,2,0,1,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
218,2,6,48,45,49,52,29,8,8,2,1,1,1,6,1,6,1,1,1,1,1,0,1,1,0,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
219,1,5,39,47,40,36,47,3,4,4,0,0,0,6,3,6,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
220,2,7,32,36,47,50,44,1,3,6,1,1,1,4,1,5,2,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221,0,8,44,38,48,43,43,4,6,5,0,2,0,6,3,5,0,0,2,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
222,1,8,34,43,43,38,48,5,4,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
223,2,8,33,44,51,50,44,7,9,6,2,0,0,5,2,5,2,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
224,4,8,25,47,44,50,48,3,6,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
225,3,8,31,49,48,46,47,3,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
226,2,8,24,44,52,40,44,1,1,6,1,0,0,6,0,5,3,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
227,3,8,31,43,41,52,51,3,3,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
228,0,7,38,46,39,39,46,7,7,5,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
229,3,5,29,42,46,38,41,4,6,6,1,1,1,6,2,6,1,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
230,3,8,26,49,47,49,52,1,0,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
231,2,6,46,23,33,47,45,1,1,5,0,0,2,5,1,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
232,5,5,37,32,43,40,44,3,1,6,0,0,1,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
233,1,8,36,48,46,44,47,5,8,5,1,0,0,6,0,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
234,3,8,29,45,36,49,44,5,7,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
235,1,8,40,46,46,37,52,4,7,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
236,1,6,36,46,37,56,54,1,0,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
237,1,5,50,42,45,46,45,4,5,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
238,1,1,45,39,30,45,50,1,0,5,1,1,0,6,3,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
239,0,3,41,39,41,39,44,3,5,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
240,3,6,20,44,51,53,44,1,3,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
241,2,5,42,31,46,53,56,1,3,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
242,1,3,55,31,40,48,34,4,2,5,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
243,0,7,50,29,24,48,35,1,1,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
244,1,8,30,47,51,49,48,1,5,5,3,1,2,6,3,4,3,2,2,0,0,3,0,0,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
245,2,8,54,29,45,50,20,2,4,5,0,0,3,6,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
246,1,7,33,33,34,33,31,0,1,5,1,0,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
247,1,6,49,35,37,46,37,3,3,5,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
248,3,5,27,38,38,47,52,3,4,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
249,3,0,16,41,44,55,53,2,2,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
250,3,6,47,42,45,49,49,2,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
251,3,8,31,41,44,40,51,4,3,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,2,8,42,33,41,42,47,1,1,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
253,0,5,23,46,42,56,54,2,5,5,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
254,3,0,28,41,48,43,48,1,0,6,0,0,0,6,2,5,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
255,1,6,49,35,41,37,40,1,3,4,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
256,2,5,25,51,53,51,47,4,7,5,1,0,0,5,2,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
257,0,7,31,44,44,48,48,2,5,4,2,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
258,2,0,36,40,52,25,40,2,6,4,1,1,1,6,1,6,2,0,2,0,0,2,1,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
259,5,0,41,39,43,33,53,2,1,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
260,5,6,26,38,48,46,47,3,4,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
261,3,6,31,46,58,37,42,8,9,5,0,0,0,6,2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
262,4,8,29,37,51,43,41,8,6,2,0,1,2,0,1,6,0,0,0,0,0,0,1,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
263,3,5,27,45,44,49,44,1,1,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
264,4,4,26,40,46,53,49,2,1,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
265,0,8,31,41,46,47,46,1,2,5,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
266,2,8,33,40,43,43,42,2,0,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
267,4,8,25,39,45,45,47,3,6,6,1,0,0,6,3,6,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
268,2,6,27,49,37,40,42,3,6,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
269,3,5,26,51,50,46,54,3,4,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
270,2,5,27,41,40,38,43,1,0,4,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
271,3,5,17,53,56,48,47,6,7,6,0,0,0,6,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
272,3,5,43,35,49,45,31,2,8,6,1,1,0,6,1,5,0,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
273,4,0,26,40,46,45,42,5,3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
274,1,8,38,41,38,45,44,2,5,6,3,3,4,6,3,6,3,0,2,0,2,3,2,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275,2,5,38,46,47,37,46,3,8,6,1,6,5,6,3,4,1,1,1,0,1,0,1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
276,2,5,40,37,47,46,52,1,5,4,0,0,0,6,1,4,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277,4,0,27,43,42,41,38,3,4,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
278,1,7,26,49,53,48,41,5,6,5,2,2,2,5,4,5,3,0,3,0,2,0,2,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
279,3,8,33,37,44,48,42,2,4,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
280,3,5,24,45,48,46,45,4,4,5,1,0,2,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
281,4,5,35,41,51,43,35,2,3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
282,3,7,36,38,30,42,41,2,3,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283,3,5,35,40,47,49,48,4,7,5,0,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
284,3,8,27,50,47,41,47,4,7,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
285,2,6,25,34,51,40,44,7,5,3,2,2,3,6,2,5,2,0,2,0,0,0,0,0,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
286,2,8,27,48,41,41,44,1,5,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
287,3,8,38,30,45,34,41,1,0,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
288,3,5,39,42,43,46,35,3,5,3,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289,1,7,42,42,41,41,42,3,1,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
290,1,5,19,44,41,53,49,1,2,4,0,1,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
291,2,6,27,46,40,52,48,1,1,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
292,2,7,42,32,49,38,39,1,4,5,1,0,0,4,5,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
293,3,6,35,39,42,39,45,2,4,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
295,1,6,47,40,45,38,39,4,5,3,1,1,0,3,3,6,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
296,0,2,32,43,45,39,41,2,3,5,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
297,2,6,49,37,47,43,42,2,4,5,0,1,4,5,2,6,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
298,5,1,44,34,47,42,49,3,4,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
300,2,8,37,38,36,53,45,3,1,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
301,2,6,44,33,45,46,46,2,3,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
302,1,7,33,37,35,44,46,1,1,3,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
